연번,국명,학명,과국명,과명,개화기시작(월),결실기(월),보호식물여부,특산식물여부,크기
2692,털쌍잎난초,Listera nipponica Makino,난초과,Orchidaceae,7,8,N,N,높이는 10-25㎝.
2693,흑난초,Liparis nervosa (Thunb.) Lindl.,난초과,Orchidaceae,6,7,Y,N,높이는 20~31cm이다.
2694,나리난초,Liparis makinoana Schlech.,난초과,Orchidaceae,5,7,N,N,꽃대는 길이 10-35cm이다.
2695,나나벌이난초,Liparis krameri Franch. & Sav.,난초과,Orchidaceae,5,7,N,N,높이 10~15cm.
2696,옥잠난초,Liparis kumokiri F.Maek.,난초과,Orchidaceae,6,7,N,N,높이 20-31㎝
2697,키다리난초,Liparis japonica (Miq.) Maxim.,난초과,Orchidaceae,6,8,N,N,꽃대는 높이가 10-40cm이다.
2698,참나리난초,Liparis koreana (Nakai) Nakai,난초과,Orchidaceae,6,7,N,Y,꽃대는 길이 10-18cm.
2699,날개옥잠난초,"Liparis pterosepala N.S. Lee, C.S. Lee, and K.S. Lee",난초과,Orchidaceae,4,5,N,N,높이 10~20cm
2700,무엽란,Lecanorchis japonica Blume,난초과,Orchidaceae,6,7,Y,N,높이는 20-40㎝.
2701,제주무엽란,Lecanorchis kiusiana Tuyama,난초과,Orchidaceae,6,8,N,N,키 10-20㎝이다.
2702,애기천마,Hetaeria sikokiana (Makino & F.Maek.) Tuyama,난초과,Orchidaceae,7,8,Y,N,높이 5-15㎝가량
2703,나도씨눈란,Herminium monorchis (L.) R.A.Br,난초과,Orchidaceae,6,7,Y,N,높이 10-35cm.
2704,씨눈난초,Herminium lanceum var. longicrure (C.Wright) H. Hara,난초과,Orchidaceae,6,8,Y,N,높이 20-45cm로 자란다.
2705,잠자리난초,Habenaria linearifolia Maxim.,난초과,Orchidaceae,6,8,N,N,높이 40~70cm이다.
2706,방울난초,Habenaria flagellifera (Maxim.) Makino,난초과,Orchidaceae,9,10,Y,N,높이는 20-50㎝
2707,개잠자리난초,Habenaria cruciformis Ohwi,난초과,Orchidaceae,8,8,N,Y,높이 70cm 내외이다.
2708,해오라비난초,Habenaria radiata (Thunb.) Spreng.,난초과,Orchidaceae,7,8,Y,N,높이 15~40cm.
2709,손바닥난초,Gymnadenia conopsea (L.) R.A.Br,난초과,Orchidaceae,7,8,Y,N,높이 30-60cm
2710,구름병아리난초,Gymnadenia cucullata (L.) Rich.,난초과,Orchidaceae,7,8,Y,N,높이 10-20cm이다.
2711,점박이구름병아리난초,Gymnadenia cucullata var. variegata Y.N.Lee,난초과,Orchidaceae,7,9,N,N,높이 30-50㎝
2712,주름제비란,Gymnadenia camtschatica (Cham.) Miyabe & Kudo,난초과,Orchidaceae,5,7,Y,N,높이 30-60㎝
2713,애기사철란,Goodyera repens (L.) R.Br.,난초과,Orchidaceae,8,8,Y,N,높이 10~20cm이다.
2714,털사철란,Goodyera velutina Maxim. ex Regel,난초과,Orchidaceae,8,9,N,N,높이 10-20㎝
2715,붉은사철란,Goodyera macrantha Maxim.,난초과,Orchidaceae,7,9,N,N,높이는 4~8cm이다.
2716,섬사철란,Goodyera maximowicziana Makino,난초과,Orchidaceae,7,10,N,N,높이 5~10cm이다.
2717,사철란,Goodyera schlechtendaliana Rchb.f.,난초과,Orchidaceae,8,9,Y,N,높이 12~25cm
2718,푸른천마,Gastrodia elata f. viridis (Makino) Makino,난초과,Orchidaceae,6,7,N,N,높이 40~100cm이다.
2719,천마,Gastrodia elata Blume,난초과,Orchidaceae,6,7,Y,N,높이 60-100cm이다.
2720,으름난초,Galeola septentrionalis Rchb.f.,난초과,Orchidaceae,6,7,Y,N,높이 50-100㎝
2721,유령란,Epipogium aphyllum Sw.,난초과,Orchidaceae,8,10,N,N,높이는 7-20㎝
2722,청닭의난초,Epipactis papillosa Franch. & Sav.,난초과,Orchidaceae,7,8,Y,N,높이 30-70㎝
2723,부전란,Epipactis puzenensis T.H.Chung,난초과,Orchidaceae,7,7,N,N,높이 15cm이다.
2724,닭의난초,Epipactis thunbergii A. Gray,난초과,Orchidaceae,6,7,N,N,높이 30-70cm
2725,석곡,Dendrobium moniliforme (L.) Sw.,난초과,Orchidaceae,4,6,Y,N,높이 20cm
2726,노랑복주머니란,Cypripedium calceolus L.,난초과,Orchidaceae,6,8,N,N,높이 40㎝정도
2727,복주머니란,Cypripedium macranthos Sw.,난초과,Orchidaceae,5,7,Y,N,높이 20~40cm.
2728,광릉요강꽃,Cypripedium japonicum Thunb. ex Murray,난초과,Orchidaceae,4,5,Y,N,높이 20~40cm이다.
2729,흰털복주머니란,Cypripedium guttatum f. albiflorum Y.N.Lee,난초과,Orchidaceae,7,7,N,N,높이는 30cm 정도이다.
2730,털복주머니란,Cypripedium guttatum var. koreanum Nakai,난초과,Orchidaceae,5,7,Y,N,높이 30㎝
2731,대흥란,Cymbidium macrorrhizum Lindl.,난초과,Orchidaceae,7,8,Y,N,높이 10~30cm이다.
2732,,Cymbidium nipponicum (Franch. & Sav.) Makino,난초과,Orchidaceae,7,8,N,N,꽃대는 높이 15-20cm.
2733,죽백란,Cymbidium lancifolium Hook.,난초과,Orchidaceae,5,7,Y,N,화경의 높이 10-15cm.
2734,보춘화,Cymbidium goeringii (Rchb.f.) Rchb.f.,난초과,Orchidaceae,3,4,N,N,"꽃대의 높이는 10-25cm, 잎은 길이 20-50cm 정도 자란다."
2735,한란,Cymbidium kanran Makino,난초과,Orchidaceae,1,12,Y,N,"꽃대는 길이 25-60cm, 잎은 길이 20-70cm정도 자란다."
2736,약난초,Cremastra variabilis (Blume) Nakai ex Shibata,난초과,Orchidaceae,4,6,Y,N,꽃대의 높이 40cm.
2737,두잎약난초,Cremastra unguiculata (Finet) Finet,난초과,Orchidaceae,5,6,Y,N,꽃대는 길이 25-40cm이다.
2738,개제비난,Coeloglossum viride var. bracteatum (Willd.) Rich.,난초과,Orchidaceae,5,7,N,N,높이 15-30cm이다.
2739,포태제비난,Coeloglossum coreanum (Nakai) Schltr.,난초과,Orchidaceae,5,7,N,N,높이 20㎝
2740,은난초,Cephalanthera erecta (Thunb.) Blume,난초과,Orchidaceae,5,5,N,N,높이 40-60cm정도이다.
2741,금난초,Cephalanthera falcata (Thunb.) Blume,난초과,Orchidaceae,4,6,N,N,높이는 40~70cm이다.
2742,은대난초,Cephalanthera longibracteata Blume,난초과,Orchidaceae,5,6,N,N,높이 30~50cm이다.
2743,꼬마은난초,Cephalanthera erecta var. subaphylla (Miyabe & Kudo) Ohwi,난초과,Orchidaceae,5,6,Y,N,높이 20-30cm
2744,풍선난초,Calypso bulbosa (L.) Oakes,난초과,Orchidaceae,5,6,N,N,화경花莖의 높이는 6-15㎝
2745,새우난초,Calanthe discolor Lindl.,난초과,Orchidaceae,4,5,Y,N,꽃대는 높이 30-50cm
2746,금새우난초,Calanthe sieboldii Decne. ex Regel,난초과,Orchidaceae,4,5,Y,N,꽃대는 높이 40cm
2747,여름새우난초,Calanthe reflexa Maxim.,난초과,Orchidaceae,8,8,Y,N,높이 20-40㎝
2748,섬새우난초,Calanthe coreana Nakai,난초과,Orchidaceae,4,5,N,Y,꽃대는 높이 30~50cm이다.
2749,다도새우난초,Calanthe x kibanakirishima F.Maek,난초과,Orchidaceae,4,5,N,N,높이 30~50cm 정도로 자란다.
2750,신안새우난초,Calanthe aristulifera Rchb.f.,난초과,Orchidaceae,4,5,N,N,높이 30~50cm 정도로 자란다.
2751,자란,Bletilla striata (Thunb.) Rchb.f.,난초과,Orchidaceae,5,6,Y,N,꽃대는 높이 50cm정도 자란다.
2752,병아리난초,Amitostigma gracile (Blume) Schltr.,난초과,Orchidaceae,6,7,N,N,높이 8~20cm.
2753,물매화,Parnassia palustris L.,물매화과,Parnassiaceae,7,8,N,N,꽃대는 길이 7-45cm
2754,애기물매화,Parnassia alpicola Makino,물매화과,Parnassiaceae,7,8,N,N,꽃대는 높이 10cm정도 자란다.
2755,좀미꾸리광이,Torreyochloa pallida (Torr.) Church,벼과,Poaceae,6,7,N,N,키 30-50㎝이다.
2756,기름새,Spodiopogon cotulifer (Thunb.) Hack.,벼과,Poaceae,8,8,N,N,높이는 80~120cm이다.
2757,큰기름새,Spodiopogon sibiricus Trin.,벼과,Poaceae,8,8,N,N,높이 80-120cm이다.
2758,자주이대,Pseudosasa japonica var. purpurascens Nakai,벼과,Poaceae,5,7,N,N,"수고 2-4(5)m, 직경 5-15㎜에 이른다."
2759,이대,Pseudosasa japonica (Siebold & Zucc. ex Steud.) Makino ex Nakai,벼과,Poaceae,8,8,N,N,높이 2 ~ 4(5)m.
2760,진퍼리새,Molinia japonica Hack.,벼과,Poaceae,6,8,N,N,높이는 30-110cm
2761,산향모,Hierochloe alpina (Sw. ex Willd.) Roem. & Schult.,벼과,Poaceae,6,6,N,N,높이는 15-30㎝
2762,향모,Hierochloe odorata (L.) P.Beauv.,벼과,Poaceae,4,5,N,N,높이 20-50cm이다.
2763,광릉용수염,Diarrhena fauriei (Hack.) Ohwi,벼과,Poaceae,7,8,N,N,높이 60-80㎝
2764,용수염,Diarrhena japonica (Franch. & Sav.) Franch. & Sav.,벼과,Poaceae,7,8,N,N,높이 50-80㎝
2765,껍질용수염,Diarrhena mandshurica Maxim.,벼과,Poaceae,7,8,N,N,높이 50-90㎝
2766,수염대새풀,Cleistogenes hackelii var. nakaii (Keng) Ohwi,벼과,Poaceae,8,9,N,N,높이는 40-100㎝
2767,대새풀,Cleistogenes hackelii (Honda) Honda,벼과,Poaceae,8,9,N,N,높이 40~100cm로 자란다.
2768,갯조풀,Calamagrostis pseudophragmites (Haller f.) Koeler,벼과,Poaceae,7,8,N,N,높이는 1-1.5m
2769,실새풀,Calamagrostis arundinacea (L.) Roth,벼과,Poaceae,8,9,N,N,높이 60-150cm이다.
2770,산조풀,Calamagrostis epigeios (L.) Roth,벼과,Poaceae,6,7,N,N,키 60-150cm이다.
2771,큰산새풀,Calamagrostis langsdorffii var. ramosa Nakai,벼과,Poaceae,8,8,N,N,높이는 80-150㎝정도
2772,산새풀,Calamagrostis langsdorfii (Link) Trin.,벼과,Poaceae,8,8,N,N,높이 80-150cm이다.
2773,들새풀,Calamagrostis heterogluma (Nakai) Honda,벼과,Poaceae,8,9,N,N,높이 40~65cm이다.
2774,야지피,Calamagrostis neglecta var. aculeolata (Hack.) Miyabe & Kudo,벼과,Poaceae,7,8,N,N,높이는 40-100㎝
2775,백산새풀,Calamagrostis angustifolia Kom.,벼과,Poaceae,8,8,N,Y,높이 65~100cm이다
2776,제주새풀,Calamagrostis arundinacea var. inaequgta Hack.,벼과,Poaceae,8,9,N,N,높이 60-150cm이다.
2777,사할린새풀,Calamagrostis sachalinensis F.Schmidt,벼과,Poaceae,8,9,N,N,키 30-60㎝이다.
2778,숲개밀,Brachypodium sylvaticum (Huds.) P.Beauv.,벼과,Poaceae,6,7,N,N,높이는 40-80㎝
2779,바랭이새,Bothriochloa ischaemum (L.) Keng,벼과,Poaceae,7,7,N,N,높이 25-80cm
2780,새,Arundinella hirta (Thunb.) Tanaka,벼과,Poaceae,8,9,N,N,높이 30~120cm이다.
2781,털새,Arundinella hirta var. ciliata Koidz.,벼과,Poaceae,8,9,N,N,높이 30~120cm이다.
2782,왕잔디,Zoysia macrostachya Franch. & Sav.,벼과,Poaceae,6,6,N,N,꽃대의 높이는 15-20㎝
2783,잔디,Zoysia japonica Steud.,벼과,Poaceae,5,6,N,N,화경花莖의 높이는 10~15cm이다.
2784,줄,Zizania latifolia (Griseb.) Turcz. ex Stapf,벼과,Poaceae,8,8,N,N,꽃대는 높이 1-2m이다.
2785,잠자리피,Trisetum bifidum (Thunb.) Ohwi,벼과,Poaceae,4,5,N,N,높이 40-80cm이다.
2786,시베리아잠자리피,Trisetum sibiricum Rupr.,벼과,Poaceae,7,8,N,N,높이는 50-100㎝
2787,산잠자리피,Trisetum spicatum (L.) K.Richt.,벼과,Poaceae,7,8,N,N,높이는 10-30㎝
2788,갯잠자리피,Tripogon chinensis (Franch.) Hack.,벼과,Poaceae,6,7,N,N,높이는 20-30㎝
2789,솔새,Themeda triandra var. japonica (Willd.) Makino,벼과,Poaceae,8,8,N,N,높이는 70-100cm
2790,제주나래새,Stipa coreana var. japonica (Matsum.) Y.N.Lee,벼과,Poaceae,9,9,N,N,높이 50-100㎝이다.
2791,수염풀,Stipa mongolica Turcz. ex Trin.,벼과,Poaceae,7,8,N,N,높이 30-90cm이다.
2792,참나래새,Stipa coreana Honda ex Nakai,벼과,Poaceae,9,9,N,N,높이 50~150cm이다.
2793,가는나래새,Stipa sibirica (L.) Lam.,벼과,Poaceae,8,8,N,N,높이는 90~120㎝이다.
2794,나도잔디,Sporobolus japonicus (Steud.) Maxim. ex Rendle,벼과,Poaceae,8,8,N,N,높이는 5-30㎝
2795,쥐꼬리새풀,Sporobolus fertilis (Steud.) Clayton,벼과,Poaceae,6,8,N,N,높이 30-80cm 정도이다.
2796,수수새,Sorghum nitidum (Vahl) Pers.,벼과,Poaceae,7,7,Y,N,높이 50~120cm이다.
2797,금강아지풀,Setaria glauca (L.) P.Beauv.,벼과,Poaceae,8,8,N,N,높이는 20-50cm이다.
2798,수강아지풀,Setaria x pycnocoma (Steud.) Henrard ex Nakai,벼과,Poaceae,7,8,N,N,높이 20-70㎝이다.
2799,조아재비,Setaria chondrachne (Steud.) Honda,벼과,Poaceae,7,7,N,N,높이는 1m이상 자란다.
2800,갯강아지풀,Setaria viridis var. pachystachys (Franch. & Sav.) Makino & Nemoto,벼과,Poaceae,7,7,N,N,높이는 20-70㎝이다.
2801,호오리새,Schizachne purpurascens (Torr.) Swallen,벼과,Poaceae,6,7,N,N,높이는 40-70㎝
2802,제주조릿대,Sasa palmata (Bean) E.G.Camus,벼과,Poaceae,4,5,N,Y,"높이 10 ~ 80cm, 지름 3 ~ 4mm."
2803,조릿대,Sasa borealis (Hack.) Makino,벼과,Poaceae,4,4,N,N,높이 1 ~ 2m.
2804,섬조릿대,Sasa kurilensis (Rupr.) Makino & Shibata,벼과,Poaceae,4,5,N,N,높이가 2-5m정도된다.
2805,갓대,Sasa chiisanensis (Nakai) Y.N.Lee,벼과,Poaceae,4,4,N,Y,높이는 1~3m
2806,물뚝새,Sacciolepis indica var. oryzetorum (Makino) Ohwi,벼과,Poaceae,6,8,N,N,높이는 20-35㎝이다.
2807,좀물뚝새,Sacciolepis indica (L.) Chase,벼과,Poaceae,6,8,N,N,높이는 20-35cm 정도이다.
2808,갯꾸러미풀,Puccinellia nipponica Ohwi,벼과,Poaceae,6,7,N,N,높이 30~100cm.
2809,갯겨이삭,Puccinellia coreensis Honda,벼과,Poaceae,6,6,N,Y,높이 30~60cm이다.
2810,각시미꾸리광이,Puccinellia chinampoensis Ohwi,벼과,Poaceae,6,7,N,N,높이 25~50cm이다.
2811,물잔디,Pseudoraphis ukishiba Ohwi,벼과,Poaceae,8,9,Y,N,길이 60㎝이상 자란다.
2812,갯쇠돌피,Polypogon monspeliensis (L.) Desf.,벼과,Poaceae,5,6,N,N,높이는 30-40㎝
2813,쇠돌피,Polypogon fugax Nees ex Steud.,벼과,Poaceae,5,6,N,N,높이는 20-50㎝
2814,실포아풀,Poa acroleuca Steud.,벼과,Poaceae,5,6,N,N,높이는 40-50㎝
2815,섬포아풀,Poa takeshimana Honda,벼과,Poaceae,5,6,N,Y,높이는 30㎝
2816,자주포아풀,Poa glauca Vahl,벼과,Poaceae,5,6,N,N,높이는 20-30㎝
2817,마디포아풀,Poa acroleuca var. submoniliformis Makino,벼과,Poaceae,5,6,N,N,높이는 40-50㎝이다.
2818,새포아풀,Poa annua L.,벼과,Poaceae,5,5,N,N,높이는 10~25cm이다.
2819,구내풀,Poa hisauchii Honda,벼과,Poaceae,5,7,N,N,높이 30-50㎝
2820,가는포아풀,Poa matsumurae Hack.,벼과,Poaceae,5,7,N,N,높이가 50~80cm이다.
2821,큰꾸러미풀,Poa nipponica Koidz.,벼과,Poaceae,5,6,N,N,높이 40-50cm
2822,두메포아풀,Poa malacantha var. shinanoana (Ohwi) Ohwi,벼과,Poaceae,5,7,N,N,높이는 15~30㎝
2823,포아풀,Poa sphondylodes Trin.,벼과,Poaceae,5,6,N,N,높이 50-70cm이다.
2824,선포아풀,Poa nemoralis L.,벼과,Poaceae,6,6,N,N,높이 30-70cm
2825,관모포아풀,Poa kanboensis Ohwi,벼과,Poaceae,6,7,N,Y,높이 40~50cm이다 .
2826,눈포아풀,Poa palustris L.,벼과,Poaceae,5,7,N,N,높이는 50-100㎝
2827,청포아풀,Poa viridula Palib.,벼과,Poaceae,6,8,N,N,화경의 높이가 30-60㎝이다.
2828,큰달뿌리풀,Phragmites karka (Retz.) Trin. ex Steud.,벼과,Poaceae,8,9,N,N,높이는 2-4m
2829,갈대,Phragmites communis Trin.,벼과,Poaceae,9,9,N,N,높이 1~3m
2830,달뿌리풀,Phragmites japonica Steud.,벼과,Poaceae,8,9,N,N,높이 약 2m 이다.
2831,산조아재비,Phleum alpinum L.,벼과,Poaceae,7,7,N,N,높이는 30-40㎝
2832,갈풀,Phalaris arundinacea L.,벼과,Poaceae,6,6,N,N,높이 70~180cm이다.
2833,산기장,Phaenosperma globosa Munro ex Benth.,벼과,Poaceae,5,6,N,N,높이 1-1.5m
2834,가는잎모새달,Phacelurus latifolius f. angustifolius (Debeaux) Kitag.,벼과,Poaceae,6,10,N,N,높이는 80~120㎝이다.
2835,모새달,Phacelurus latifolius (Steud.) Ohwi,벼과,Poaceae,6,10,Y,N,높이는 80-120㎝.
2836,흰수크령,Pennisetum alopecuroides var. albiflorum Y.N.Lee,벼과,Poaceae,8,9,N,N,높이 30~80cm이다.
2837,청수크령,Pennisetum alopecuroides var. viridescens (Miq.) Ohwi,벼과,Poaceae,8,9,N,N,높이 30-80㎝이다.
2838,수크령,Pennisetum alopecuroides (L.) Spreng.,벼과,Poaceae,8,9,N,N,높이 30~80cm
2839,붉은수크령,Pennisetum alopecuroides var. erythrochaetum Ohwi,벼과,Poaceae,8,9,N,N,높이 30-80㎝이다.
2840,참새피,Paspalum thunbergii Kunth ex Steud.,벼과,Poaceae,7,8,N,N,높이는 40~90cm이다.
2841,개기장,Panicum bisulcatum Thunb.,벼과,Poaceae,8,9,N,N,높이 30~120cm이다.
2842,주름조개풀,Oplismenus undulatifolius (Ard.) P.Beauv.,벼과,Poaceae,8,10,N,N,높이 10~30cm이다.
2843,가지주름조개풀,Oplismenus compositus (L.) P.Beauv.,벼과,Poaceae,10,10,N,N,높이 20~40cm이다.
2844,참주름조개풀,Oplismenus undulatifolius var. elongatus Honda ex Nakai,벼과,Poaceae,8,10,N,N,높이 10-30㎝이다.
2845,민주름조개풀,Oplismenus undulatifolius var. japonicus (Steud.) Koidz.,벼과,Poaceae,8,10,N,N,높이 10-30㎝이다.
2846,쥐꼬리새,Muhlenbergia japonica Steud.,벼과,Poaceae,8,8,N,N,높이 15-40cm이다 .
2847,선쥐꼬리새,Muhlenbergia hakonensis (Hack.) Makino,벼과,Poaceae,8,8,N,N,높이는 40-100㎝
2848,큰쥐꼬리새,Muhlenbergia huegelii Trin.,벼과,Poaceae,8,9,N,N,높이 50~120cm이다.
2849,장억새,Miscanthus changii Y.N.Lee,벼과,Poaceae,8,9,N,Y,키 70-120㎝이다.
2850,참억새,Miscanthus sinensis Andersson,벼과,Poaceae,9,9,N,N,높이 1~2m
2851,물억새,Miscanthus sacchariflorus (Maxim.) Benth.,벼과,Poaceae,9,9,N,N,높이 1-2.5m 이다.
2852,가는잎억새,Miscanthus sinensis f. gracillimus (Hitchc.) Ohwi,벼과,Poaceae,9,9,N,N,높이 1~2m.
2853,가는잎물억새,Miscanthus sacchariflorus var. gracilis Y.N.Lee,벼과,Poaceae,9,9,N,N,높이 1~2.5m이다.
2854,금억새,Miscanthus sinensis var. chejuensis (Y.N.Lee) Y.N.Lee,벼과,Poaceae,9,10,Y,N,높이는 약100∼150cm이다.
2855,넓은잎물억새,Miscanthus sacchariflorus f. latifolius Adati,벼과,Poaceae,9,9,N,N,높이 1-2.5m이다
2856,억새아재비,Miscanthus oligostachyus Stapf,벼과,Poaceae,9,9,N,Y,높이는 120-180㎝
2857,억새,Miscanthus sinensis var. purpurascens (Andersson) Rendle,벼과,Poaceae,9,9,N,N,높이는 1-2m.
2858,얼룩억새,Miscanthus sinensis f. variegatus Nakai,벼과,Poaceae,9,9,N,N,높이 1-2m.
2859,나도겨이삭,Milium effusum L.,벼과,Poaceae,5,6,N,N,높이는 60-120㎝
2860,나도바랭이새,Microstegium vimineum (Trin.) A.Camus,벼과,Poaceae,8,9,N,N,높이는 40-100cm정도이다.
2861,큰듬성이삭새,Microstegium vimineum var. imberbe (Nees ex Steud.) Honda,벼과,Poaceae,8,9,N,N,높이 40~70cm이다.
2862,민바랭이새,Microstegium japonicum (Miq.) Koidz.,벼과,Poaceae,8,10,N,N,높이는 20-70㎝.
2863,참쌀새,Melica scabrosa Trin.,벼과,Poaceae,5,6,N,N,높이 30-70㎝
2864,쌀새,Melica onoei Franch. & Sav.,벼과,Poaceae,8,9,N,N,높이는 90-120㎝
2865,큰껍질새,Melica turczaninowiana Ohwi,벼과,Poaceae,6,7,N,N,높이 25-100cm이다.
2866,왕쌀새,Melica nutans L.,벼과,Poaceae,6,7,N,N,높이는 20-50㎝
2867,털조릿대풀,Lophatherum sinense Rendle,벼과,Poaceae,8,10,N,N,높이는 60-90㎝
2868,조릿대풀,Lophatherum gracile Brongn.,벼과,Poaceae,8,10,N,N,높이는 40-80㎝.
2869,드렁새,Leptochloa chinensis (L.) Nees,벼과,Poaceae,8,10,N,N,높이는 30-70㎝.
2870,좀겨풀,Leersia oryzoides (L.) Sw.,벼과,Poaceae,8,10,N,N,높이 50㎝
2871,나도겨풀,Leersia japonica (Honda) Honda,벼과,Poaceae,8,9,N,N,높이 30~50cm이다.
2872,겨풀,Leersia sayanuka Ohwi,벼과,Poaceae,8,10,N,N,높이 50cm 정도이다.
2873,도랭이피,Koeleria cristata (L.) Pers.,벼과,Poaceae,5,6,N,N,높이 20-40cm 이다.
2874,갯쇠보리,Ischaemum anthephoroides (Steud.) Miq.,벼과,Poaceae,7,7,N,N,높이 30~80cm이다 .
2875,쇠보리,Ischaemum crassipes (Steud.) Thell.,벼과,Poaceae,7,7,N,N,높이는 30~70cm이다.
2876,참쇠보리,Ischaemum anthephoroides f. coreanum (Nakai) Y.N.Lee,벼과,Poaceae,7,9,N,N,높이 30~80cm이다.
2877,누운기장대풀,Isachne nipponensis Ohwi,벼과,Poaceae,9,10,N,N,높이는 10-40㎝.
2878,기장대풀,Isachne globosa (Thunb.) Kuntze,벼과,Poaceae,6,8,N,N,높이 30~60cm로 자란다.
2879,띠,Imperata cylindrica var. koenigii (Retz.) Pilg.,벼과,Poaceae,5,5,N,N,높이 30-80cm
2880,수염개밀,Hystrix longearistata (Hack.) Honda,벼과,Poaceae,8,9,N,N,높이는 50-120㎝
2881,쇠치기풀,Hemarthria sibirica (Gand.) Ohwi,벼과,Poaceae,7,8,N,N,높이는 50~120cm이다.
2882,총전광이,Glyceria lithuanica (Gorski) Gorski,벼과,Poaceae,7,8,N,N,높이는 80-100㎝
2883,검정진들피,Glyceria debilior (Trin.) Kudo,벼과,Poaceae,7,8,N,N,높이 90~140cm이다.
2884,긴진들피,Glyceria effusa Kitag.,벼과,Poaceae,7,8,N,N,키 90㎝이다.
2885,두메미꾸리광이,Glyceria alnasteretum Kom.,벼과,Poaceae,6,7,N,N,높이 80-150㎝
2886,진들피,Glyceria ischyroneura Steud.,벼과,Poaceae,5,6,N,N,높이 40-120㎝
2887,육절보리풀,Glyceria acutiflora Torr.,벼과,Poaceae,4,5,N,N,높이는 20-70㎝
2888,왕미꾸리광이,Glyceria leptolepis Ohwi,벼과,Poaceae,6,7,N,N,높이 80-150cm이다.
2889,개묵새,Festuca takedana Ohwi,벼과,Poaceae,7,8,N,N,높이 15~30cm.
2890,김의털,Festuca ovina L.,벼과,Poaceae,6,8,N,N,높이 30-50cm이다.
2891,지리산김의털,Festuca ovina var. chiisanensis Ohwi,벼과,Poaceae,6,8,N,N,높이는 30-50㎝
2892,김의털아재비,Festuca parvigluma Steud.,벼과,Poaceae,5,6,N,N,높이 30~60cm이다.
2893,왕김의털아재비,Festuca subulata var. japonica Hack.,벼과,Poaceae,6,6,N,N,높이 60~120cm이다.
2894,서울김의털,Festuca ovina var. duriuscula (L.) W.D.J. Koch,벼과,Poaceae,6,8,N,N,높이는 30㎝-50㎝이다.
2895,산묵새,Festuca japonica Makino,벼과,Poaceae,5,6,N,N,높이 30~60cm.
2896,두메김의털,Festuca ovina var. koreanoalpina Ohwi,벼과,Poaceae,6,8,N,Y,높이는 30-50㎝이다.
2897,참김의털,Festuca ovina var. coreana (St.-Yves) St.-Yves,벼과,Poaceae,6,8,N,N,높이는 20-30㎝이다.
2898,왕김의털,Festuca rubra L.,벼과,Poaceae,8,9,N,N,높이 30~60cm.
2899,털개억새,Eulalia quadrinervis (Hack.) Kuntze,벼과,Poaceae,7,8,N,N,높이는 60-100㎝
2900,개억새,Eulalia speciosa (Debeaux) Kuntze,벼과,Poaceae,7,8,N,N,높이는 80-120㎝
2901,나도개피,Eriochloa villosa (Thunb.) Kunth,벼과,Poaceae,7,8,N,N,높이 50-100cm이다.
2902,좀새그령,Eragrostis minor Host,벼과,Poaceae,8,9,N,N,높이는 10-40㎝.
2903,비노리,Eragrostis multicaulis Steud.,벼과,Poaceae,7,8,N,N,높이 7-30(50)cm이다.
2904,그령,Eragrostis ferruginea (Thunb.) P.Beauv.,벼과,Poaceae,8,9,N,N,높이 30~80cm이다.
2905,참새그령,Eragrostis cilianensis (Bellardi) Link ex Janch.,벼과,Poaceae,7,9,N,N,높이 30-60cm이다.
2906,각시그령,Eragrostis japonica (Thunb.) Trin.,벼과,Poaceae,9,9,N,N,높이는 50~120㎝
2907,큰비노리,Eragrostis pilosa (L.) P.Beauv.,벼과,Poaceae,7,8,N,N,높이 30-70cm이다.
2908,개보리,Elymus sibiricus L.,벼과,Poaceae,7,8,N,N,높이 40~80cm이다.
2909,고려개보리,Elymus coreanus Honda,벼과,Poaceae,7,8,N,Y,키 50-65㎝이다.
2910,갯그령,Elymus mollis Trin.,벼과,Poaceae,7,7,N,N,높이는 50-100㎝
2911,갯보리,Elymus dahuricus Turcz. ex Griseb.,벼과,Poaceae,7,8,N,N,높이 50-100cm이다.
2912,왕바랭이,Eleusine indica (L.) Gaertn.,벼과,Poaceae,8,9,N,N,높이 30~80cm이다.
